,nome,ratio,gênero_real,gênero_predito
59452,michaele,0.9807112718505124,0,1
8437,audenice,1.0,0,1
25099,emely,0.9933184855233852,0,1
86698,eyshylla,1.0,0,1
88648,ktlyn,1.0,0,1
94601,lizineide,1.0,0,1
96687,nerzi,1.0,0,1
3010,alcedina,1.0,0,1
25888,ercy,0.689156626506024,0,1
37588,ilair,0.6150943396226415,0,1
4963,alzenar,1.0,0,1
86099,wevelim,1.0,0,1
48345,karym,1.0,0,1
25687,enriete,1.0,0,1
2761,alanes,0.9662542182227222,0,1
73157,sanielle,1.0,0,1
93148,neirieli,1.0,0,1
15686,danilma,1.0,0,1
4330,alizandra,1.0,0,1
51922,lenusia,1.0,0,1
75110,sirnalva,1.0,0,1
74841,simeri,1.0,0,1
18043,deuzir,0.6,0,1
5135,amarilde,1.0,0,1
27381,euflosina,1.0,0,1
96028,quezi,1.0,0,1
5995,andresca,1.0,0,1
60482,morgana,0.9967660797700324,0,1
3378,aldemara,1.0,0,1
38428,ionize,1.0,0,1
57562,marisse,1.0,0,1
4925,alyda,1.0,0,1
62241,neildes,1.0,0,1
27476,eulinda,1.0,0,1
12202,cirla,1.0,0,1
97922,chiane,1.0,0,1
58693,maybi,1.0,0,1
57237,marilian,1.0,0,1
86692,uislaine,1.0,0,1
10079,briana,1.0,0,1
5566,analidia,1.0,0,1
29789,francismara,1.0,0,1
35076,hedilane,1.0,0,1
58916,meirejane,1.0,0,1
95591,ogeni,0.5172413793103449,0,1
19853,dolorita,1.0,0,1
75471,sophie,1.0,0,1
5920,andreilza,1.0,0,1
41246,jamilse,1.0,0,1
67064,polina,1.0,0,1
39956,ivanubia,1.0,0,1
84944,ysadora,1.0,0,1
56909,margatete,1.0,0,1
12026,cileia,1.0,0,1
39901,ivanildi,0.9250645994832042,0,1
92247,delisangela,1.0,0,1
48056,kalliandra,1.0,0,1
60776,nacilene,1.0,0,1
28695,faride,0.6311475409836066,0,1
43846,joadila,1.0,0,1
20086,dorema,1.0,0,1
32328,gilcinara,1.0,0,1
59589,mielle,1.0,0,1
6064,andriete,1.0,0,1
43429,jheny,1.0,0,1
54348,lucelinda,1.0,0,1
63039,neuzi,0.9383506805444356,0,1
84965,ytalla,1.0,0,1
57712,marjorie,0.9943293885601578,0,1
27178,eucares,1.0,0,1
59995,miriangela,1.0,0,1
72601,sabrinna,1.0,0,1
2927,alberita,1.0,0,1
63156,nia,1.0,0,1
8425,audeli,1.0,0,1
85693,ziuma,1.0,0,1
96231,carrie,1.0,0,1
17091,delvita,1.0,0,1
72062,rozimere,1.0,0,1
53156,lindimeire,1.0,0,1
71308,roselvira,1.0,0,1
12069,cilsa,1.0,0,1
86095,alsa,1.0,0,1
75734,suanir,1.0,0,1
4334,alizete,1.0,0,1
54543,lucilange,1.0,0,1
51469,leiana,1.0,0,1
80122,valdonete,1.0,0,1
80094,valdneia,1.0,0,1
7273,aridea,1.0,0,1
30619,geisyanne,1.0,0,1
54581,luciliana,1.0,0,1
43322,jeziele,1.0,0,1
55097,lupercinio,1.0,1,0
2273,agny,1.0,0,1
13505,cleneide,1.0,0,1
82346,waldemira,1.0,0,1
96507,ednilva,1.0,0,1
66347,ozebia,1.0,0,1
88390,janeice,1.0,0,1
11612,charliny,1.0,0,1
9240,barta,1.0,0,1
91104,chelma,1.0,0,1
77046,tarsilla,1.0,0,1
67009,placida,1.0,0,1
89859,gabrela,1.0,0,1
69430,rhyllary,1.0,0,1
99120,eniane,1.0,0,1
53662,lizeli,1.0,0,1
77530,teresia,1.0,0,1
79715,valdeniria,1.0,0,1
67940,ramela,1.0,0,1
68302,rauanna,1.0,0,1
23234,elenis,1.0,0,1
6523,anizabete,1.0,0,1
37372,idines,1.0,0,1
59949,mirceia,1.0,0,1
10856,caruline,1.0,0,1
5737,anatividade,1.0,0,1
32942,gircelia,1.0,0,1
60417,moniquy,1.0,0,1
27514,euneide,1.0,0,1
9729,bessie,1.0,0,1
15718,danitieli,1.0,0,1
90206,terzina,1.0,0,1
33305,glacielly,1.0,0,1
92960,marinuza,1.0,0,1
63117,neylane,1.0,0,1
94432,adhassa,1.0,0,1
32448,gilderleia,1.0,0,1
24627,elohana,1.0,0,1
68909,rejina,1.0,0,1
46507,jozi,0.8702064896755162,0,1
45615,joselida,1.0,0,1
97074,solinda,1.0,0,1
71273,roseliana,1.0,0,1
81491,veridiana,0.9981243552471162,0,1
93675,egile,1.0,0,1
89721,heloiane,1.0,0,1
32665,gilsete,1.0,0,1
79704,valdenilia,1.0,0,1
92577,marielha,1.0,0,1
23695,elielza,1.0,0,1
54764,lucleia,1.0,0,1
1034,adenia,1.0,0,1
77343,teilma,1.0,0,1
14290,connie,1.0,0,1
88370,kathllyn,1.0,0,1
63560,nilsan,0.5294117647058824,0,1
96623,iaeco,1.0,0,1
57852,marlir,1.0,0,1
48196,karim,0.7860326894502229,0,1
44455,joelaine,1.0,0,1
33174,giulle,1.0,0,1
74045,sheli,1.0,0,1
58435,mauricia,0.9893062076160668,0,1
85086,yzadora,1.0,0,1
350,acricia,1.0,0,1
46822,jucilvania,1.0,0,1
94998,emiriam,1.0,0,1
85186,zani,0.861271676300578,0,1
22163,ednaildes,1.0,0,1
30587,geisilani,1.0,0,1
85541,zilaide,1.0,0,1
92861,aurecir,0.7058823529411765,0,1
97007,lisye,1.0,0,1
51753,lelina,1.0,0,1
60916,nady,0.9111111111111112,0,1
77219,tayana,1.0,0,1
38810,irinelia,1.0,0,1
75754,suede,0.7178477690288714,0,1
56920,margila,1.0,0,1
38198,inelma,1.0,0,1
51705,leiticia,1.0,0,1
6777,antunieta,1.0,0,1
56927,margoth,1.0,0,1
1465,adiny,1.0,0,1
25905,eredi,1.0,0,1
84597,xeila,1.0,0,1
16260,dayhane,1.0,0,1
28861,fenanda,1.0,0,1
1582,adlene,1.0,0,1
47056,julhy,1.0,0,1
66504,pabula,1.0,0,1
15798,danyele,1.0,0,1
37565,ijanira,1.0,0,1
10794,carmozita,1.0,0,1
54007,lorineia,1.0,0,1
59710,mileid,1.0,0,1
85189,zanilda,1.0,0,1
30303,geany,1.0,0,1
99643,jeneroza,1.0,0,1
86210,dalvia,1.0,0,1
86806,eiriane,1.0,0,1
31170,geomaria,1.0,0,1
39263,islany,1.0,0,1
45736,josenilma,1.0,0,1
1960,ady,0.6138933764135702,0,1
54512,lucienne,1.0,0,1
43419,jhennife,1.0,0,1
39528,itaiana,1.0,0,1
60933,naedia,1.0,0,1
97976,nalsa,1.0,0,1
39981,iveline,1.0,0,1
60593,munick,1.0,0,1
42398,jeciene,1.0,0,1
89608,chizuko,1.0,0,1
87874,quelaine,1.0,0,1
22841,elandra,1.0,0,1
14994,daeane,1.0,0,1
96386,aula,1.0,0,1
54045,loroama,1.0,0,1
70621,romerica,1.0,0,1
2721,alaires,0.6989247311827957,0,1
22160,ednaide,1.0,0,1
39182,isbela,1.0,0,1
49287,kerli,0.9029374201787996,0,1
52427,leunilda,1.0,0,1
13618,cleonara,1.0,0,1
53791,lohrany,1.0,0,1
55255,lutiane,0.8391167192429022,0,1
5003,alzimara,1.0,0,1
6286,angelice,1.0,0,1
21438,edile,0.8745098039215686,0,1
36847,iamara,1.0,0,1
36116,hiany,1.0,0,1
93004,molena,1.0,0,1
94714,jeiselane,1.0,0,1
34303,greisse,1.0,0,1
9293,beatriz,0.9961526696992572,0,1
29360,francelane,1.0,0,1
89802,dozilia,1.0,0,1
47800,juvinete,1.0,0,1
7828,aronilda,1.0,0,1
50774,larysa,1.0,0,1
54783,lucycleide,1.0,0,1
54955,luidia,1.0,0,1
78359,tiellen,1.0,0,1
47864,kaelle,1.0,0,1
51768,lely,1.0,0,1
48582,katriana,1.0,0,1
40258,izanilde,1.0,0,1
73359,savia,1.0,0,1
33836,gleucia,1.0,0,1
38125,inayara,1.0,0,1
7509,aristocleia,1.0,0,1
28239,evilis,1.0,0,1
15725,danivea,1.0,0,1
82887,wanilse,1.0,0,1
79546,valdeene,1.0,0,1
54315,lubiane,1.0,0,1
75871,suemis,1.0,0,1
64469,ocleide,1.0,0,1
18445,diamile,1.0,0,1
69774,risa,1.0,0,1
75698,stifani,1.0,0,1
96322,dafinny,1.0,0,1
40027,ivili,1.0,0,1
1107,aderalda,1.0,0,1
23590,elidamar,1.0,0,1
63364,niete,1.0,0,1
60898,nadjamara,1.0,0,1
94452,emli,1.0,0,1
37463,iellen,1.0,0,1
81802,vilmara,1.0,0,1
57523,mariseli,1.0,0,1
68781,reilde,1.0,0,1
83190,welem,0.7797356828193832,0,1
29558,francilena,1.0,0,1
14631,crislane,0.994125159642401,0,1
86100,francidalia,1.0,0,1
45785,joserlene,1.0,0,1
29825,francivana,1.0,0,1
6414,anielli,1.0,0,1
81582,veronilse,1.0,0,1
43014,jersia,1.0,0,1
34723,halice,1.0,0,1
95616,ildalia,1.0,0,1
61252,nalda,1.0,0,1
16489,deicla,1.0,0,1
48655,kauanny,0.9850543478260868,0,1
1792,adriana,0.9958677249422504,0,1
29658,francineila,1.0,0,1
36557,hortenca,1.0,0,1
27125,ethienne,1.0,0,1
61839,nattasha,1.0,0,1
26121,erilde,1.0,0,1
36435,hiuly,1.0,0,1
31568,germinia,1.0,0,1
38127,inayra,1.0,0,1
98892,zeilta,1.0,0,1
48993,kellane,1.0,0,1
95713,tamyle,1.0,0,1
75188,sivirina,1.0,0,1
55736,madila,1.0,0,1
93847,irez,1.0,0,1
59902,miraldina,1.0,0,1
96915,migelina,1.0,0,1
64790,odite,0.9380053908355797,0,1
39337,ismara,1.0,0,1
66368,ozenaide,1.0,0,1
25355,endra,1.0,0,1
33014,giscele,1.0,0,1
5573,analilia,1.0,0,1
60413,monique,0.9952944994320948,0,1
100565,kayllany,1.0,0,1
99454,leteicia,1.0,0,1
43128,jessa,1.0,0,1
89906,elessadra,1.0,0,1
57100,marielli,1.0,0,1
16962,delizeti,1.0,0,1
4303,alissane,1.0,0,1
3408,aldenia,1.0,0,1
45657,josemalia,1.0,0,1
4097,alfrina,1.0,0,1
27597,euricleia,1.0,0,1
14012,cleya,1.0,0,1
83850,widna,1.0,0,1
53178,lindinez,1.0,0,1
39353,ismenia,1.0,0,1
58125,martirene,1.0,0,1
86772,ledma,1.0,0,1
57497,mariquita,1.0,0,1
93900,silita,1.0,0,1
92429,francelucia,1.0,0,1
65830,osangela,1.0,0,1
74595,silmary,1.0,0,1
25884,erculana,1.0,0,1
97723,taemy,1.0,0,1
67649,raigila,1.0,0,1
66713,paulini,1.0,0,1
52768,lidima,1.0,0,1
63958,nobelia,1.0,0,1
48482,kathya,1.0,0,1
48001,kaliani,1.0,0,1
39313,ismaiara,1.0,0,1
56225,maklene,1.0,0,1
46945,judinalia,1.0,0,1
75324,soledade,1.0,0,1
78544,toshika,1.0,0,1
72353,ruhana,1.0,0,1
51076,laurieny,1.0,0,1
96677,iner,1.0,0,1
31285,geovannia,1.0,0,1
2543,aisla,0.9013524264120922,0,1
15018,dafila,1.0,0,1
85732,zoleide,1.0,0,1
65952,osleide,1.0,0,1
58195,maryanne,1.0,0,1
71039,rosabete,1.0,0,1
50809,lauanny,1.0,0,1
62185,neidenalva,1.0,0,1
98273,felisia,1.0,0,1
81210,vastil,1.0,0,1
33537,glayse,1.0,0,1
74778,silvineia,1.0,0,1
86051,grizelda,1.0,0,1
71429,rosenita,1.0,0,1
71863,rosula,1.0,0,1
31645,gersilene,1.0,0,1
4604,alricelia,1.0,0,1
67636,raielli,1.0,0,1
79693,valdenice,0.983729662077597,0,1
85582,zildinete,1.0,0,1
93333,marialita,1.0,0,1
87236,arister,1.0,0,1
48112,kamile,0.9941685099537504,0,1
40222,izalina,1.0,0,1
29576,francilina,1.0,0,1
74603,silmira,1.0,0,1
78381,tiffane,1.0,0,1
15394,dalriane,1.0,0,1
97630,diza,1.0,0,1
25396,eneci,0.8739495798319328,0,1
33598,gledys,1.0,0,1
18893,dilu,1.0,0,1
57936,marna,1.0,0,1
80802,vandice,1.0,0,1
29902,frankiele,1.0,0,1
1087,adenoalda,1.0,0,1
75025,siony,1.0,0,1
45792,josete,0.9568145800316956,0,1
11116,cedeli,1.0,0,1
99189,helaria,1.0,0,1
89920,nerieli,1.0,0,1
22878,elaynne,1.0,0,1
62636,neolina,1.0,0,1
51441,ledjane,1.0,0,1
33443,glauciely,1.0,0,1
95989,lisla,1.0,0,1
43059,jesebel,1.0,0,1
67578,rahyane,1.0,0,1
5018,alzione,1.0,0,1
4767,alucimar,0.6557377049180327,0,1
65454,ordelia,1.0,0,1
88979,jilvanessa,1.0,0,1
45636,joselita,0.9955957796921886,0,1
37491,ieuda,1.0,0,1
71803,rosnete,1.0,0,1
94113,emelen,1.0,0,1
12486,clarisse,0.9966581573450916,0,1
23077,ele,0.8191489361702128,0,1
91235,marelei,1.0,0,1
81541,verleide,1.0,0,1
15435,dalvania,1.0,0,1
56605,marcielle,1.0,0,1
52255,leozenir,1.0,0,1
71476,rosiangela,1.0,0,1
68984,renailda,1.0,0,1
85372,zenayde,1.0,0,1
38718,irenaide,1.0,0,1
29160,flordinice,1.0,0,1
88754,sirma,1.0,0,1
65705,ormezinda,1.0,0,1
99818,amabi,1.0,0,1
20114,doricelia,1.0,0,1
15478,dalvonete,1.0,0,1
41809,januce,1.0,0,1
41404,jandeane,1.0,0,1
31081,genivete,1.0,0,1
32153,gidalva,1.0,0,1
33009,gisania,1.0,0,1
58820,mayze,1.0,0,1
79275,uzilene,1.0,0,1
46892,jucy,0.8035714285714286,0,1
23451,elialda,1.0,0,1
93599,liuza,1.0,0,1
14782,cristilaine,1.0,0,1
72460,ruthineia,1.0,0,1
26473,erminia,1.0,0,1
97937,aginalda,1.0,0,1
61793,natiara,1.0,0,1
74809,silzi,1.0,0,1
90652,seldina,1.0,0,1
14565,cricia,1.0,0,1
92457,luileia,1.0,0,1
66684,paulena,1.0,0,1
17638,derliane,1.0,0,1
5611,anamalia,1.0,0,1
20421,ducinei,0.7607361963190185,0,1
5281,amili,1.0,0,1
38491,iracide,1.0,0,1
33612,gleica,1.0,0,1
15013,daffine,1.0,0,1
25184,emilli,1.0,0,1
31876,gessima,1.0,0,1
67442,rackely,1.0,0,1
59324,merivone,1.0,0,1
63467,nilcinea,1.0,0,1
93315,therzinha,1.0,0,1
26326,erivonete,1.0,0,1
5646,ananice,1.0,0,1
2735,alaiza,1.0,0,1
33979,goiani,1.0,0,1
79923,valdile,1.0,0,1
20564,durcia,1.0,0,1
23472,eliandra,0.995690583925878,0,1
86770,muriela,1.0,0,1
989,ademirdes,1.0,0,1
25618,enivanda,1.0,0,1
3053,alcia,1.0,0,1
88388,eladi,0.7402597402597403,0,1
90011,wemeli,1.0,0,1
6253,anette,1.0,0,1
2426,ailda,1.0,0,1
74591,silmari,1.0,0,1
61110,nailde,1.0,0,1
71465,rosevania,1.0,0,1
65502,oresta,1.0,0,1
84636,yalla,1.0,0,1
90976,camlly,1.0,0,1
43192,jessinalva,1.0,0,1
59039,meline,1.0,0,1
77076,tassia,0.996075246988767,0,1
97863,carmilucia,1.0,0,1
40333,izeth,1.0,0,1
43213,jessyk,1.0,0,1
95177,liviah,1.0,0,1
45883,josiela,1.0,0,1
58719,mayellen,1.0,0,1
20385,duceli,1.0,0,1
75120,sirsa,1.0,0,1
99935,marlele,1.0,0,1
1785,adriadine,1.0,0,1
12499,clariza,1.0,0,1
53657,lizbeth,1.0,0,1
43769,jiulia,1.0,0,1
41687,janilsa,1.0,0,1
54710,luciomara,1.0,0,1
95272,heuza,1.0,0,1
68780,reilda,1.0,0,1
34821,hanielle,1.0,0,1
3288,aldanira,1.0,0,1
10658,carlize,1.0,0,1
44230,jociele,0.978896103896104,0,1
53827,loire,1.0,0,1
67759,rainanda,1.0,0,1
62455,nelina,1.0,0,1
72410,rusilene,1.0,0,1
63881,nivanete,1.0,0,1
69385,rhayra,1.0,0,1
47946,kaire,0.5167785234899329,0,1
14305,constantina,1.0,0,1
62318,neivaci,1.0,0,1
55171,luseni,1.0,0,1
98001,andrilina,1.0,0,1
62164,neiba,1.0,0,1
88738,alaura,1.0,0,1
81245,veda,1.0,0,1
11502,cezita,1.0,0,1
77765,thaline,1.0,0,1
30539,geires,1.0,0,1
30754,gelsiane,1.0,0,1
25260,emmilly,1.0,0,1
54570,lucilenia,1.0,0,1
71182,rosaura,1.0,0,1
19052,dinelma,1.0,0,1
43605,jicelma,1.0,0,1
32659,gilsen,1.0,0,1
41695,janilva,1.0,0,1
7044,arcilia,1.0,0,1
13973,clevandira,1.0,0,1
57805,marleuda,1.0,0,1
65173,omaria,1.0,0,1
57660,mariza,0.9975105025672942,0,1
33980,goianira,1.0,0,1
76127,susimeire,1.0,0,1
62936,neurimar,0.5547445255474452,0,1
78258,thula,1.0,0,1
85237,zedite,1.0,0,1
57483,marionilde,1.0,0,1
97271,baiana,1.0,0,1
55372,luzieda,1.0,0,1
9097,aytana,1.0,0,1
76209,suzemeire,1.0,0,1
44138,joceliane,1.0,0,1
16973,delmacir,0.574468085106383,0,1
16190,davila,0.9721232446028086,0,1
90277,lva,0.5545454545454546,0,1
21223,ediandra,1.0,0,1
19551,divane,0.8891050583657587,0,1
14098,clineia,1.0,0,1
60058,mirleide,1.0,0,1
39387,isneia,1.0,0,1
33549,gleane,1.0,0,1
54652,lucinaria,1.0,0,1
79763,valdereiz,1.0,0,1
48554,katiusia,1.0,0,1
24116,eliset,1.0,0,1
88850,gardelina,1.0,0,1
62190,neidevan,1.0,0,1
73965,sharlane,1.0,0,1
83227,welina,1.0,0,1
21522,edilurdes,1.0,0,1
81752,vildania,1.0,0,1
20643,dylce,1.0,0,1
52288,leris,0.6276595744680851,0,1
37051,idalece,1.0,0,1
11289,celita,0.9966681811297896,0,1
20155,dorina,1.0,0,1
91244,aymi,1.0,0,1
36551,horrara,1.0,0,1
14794,cristinalva,1.0,0,1
78010,thaylane,1.0,0,1
5672,anaria,1.0,0,1
57322,marimarcia,1.0,0,1
21310,edielly,1.0,0,1
55019,luiza,0.9961273529505128,0,1
10124,bronilda,1.0,0,1
54798,lude,0.6779661016949152,0,1
88678,meireli,1.0,0,1
46594,juara,1.0,0,1
3411,aldenici,1.0,0,1
86572,dercilha,1.0,0,1
52869,lieny,1.0,0,1
17819,deusangela,1.0,0,1
92895,relinda,1.0,0,1
12005,cilamar,1.0,0,1
78579,triele,1.0,0,1
27312,eudilania,1.0,0,1
96823,marinesa,1.0,0,1
29882,francyelli,1.0,0,1
5595,analua,1.0,0,1
74038,shelane,1.0,0,1
22617,egilene,1.0,0,1
47108,julieine,1.0,0,1
70435,rogenia,1.0,0,1
87406,naelsa,1.0,0,1
63422,nilcea,1.0,0,1
43174,jessika,1.0,0,1
100461,eroilda,1.0,0,1
87773,sheiyla,1.0,0,1
66922,petunia,1.0,0,1
16595,deisiene,1.0,0,1
94804,pula,1.0,0,1
23337,eleteia,1.0,0,1
72565,saada,1.0,0,1
26124,erilena,1.0,0,1
74981,sinhorinha,1.0,0,1
15262,dalcineia,1.0,0,1
43347,jhamile,1.0,0,1
22175,ednalba,1.0,0,1
22298,edoarda,1.0,0,1
55112,lurdenir,1.0,0,1
75073,sirlange,1.0,0,1
11683,cheline,1.0,0,1
55428,luzinea,1.0,0,1
8416,audeane,1.0,0,1
61773,nathiele,1.0,0,1
76031,sulyane,1.0,0,1
43104,jeska,1.0,0,1
59972,mirella,0.9949637636653974,0,1
19709,djeni,1.0,0,1
37063,idalha,1.0,0,1
24465,elizinete,1.0,0,1
46140,jossania,1.0,0,1
27609,euridice,0.96159936658749,0,1
54582,luciliane,1.0,0,1
98448,tatiaa,1.0,0,1
36446,hivone,1.0,0,1
38256,ingra,1.0,0,1
77105,tathiany,1.0,0,1
9801,bianca,0.9963203046445456,0,1
508,adaline,1.0,0,1
10554,carlani,1.0,0,1
34579,gyovana,1.0,0,1
16247,dayara,1.0,0,1
54168,lourenna,1.0,0,1
12994,cleandra,1.0,0,1
93934,jilena,1.0,0,1
28120,evenir,0.7202797202797203,0,1
41705,janinha,1.0,0,1
8784,auritania,1.0,0,1
11550,chana,1.0,0,1
25422,eneida,1.0,0,1
17370,deniza,0.8997995991983968,0,1
25171,emilie,1.0,0,1
30142,gabryela,1.0,0,1
43459,jhiovana,1.0,0,1
64662,odesina,1.0,0,1
14795,cristine,0.994788473329246,0,1
67966,ramilis,1.0,0,1
72051,rozima,1.0,0,1
8420,audeide,1.0,0,1
51323,leania,1.0,0,1
28757,favila,1.0,0,1
81684,videlina,1.0,0,1
55993,maieli,1.0,0,1
24216,elister,1.0,0,1
32710,giltania,1.0,0,1
40100,ivonice,1.0,0,1
47814,juziane,1.0,0,1
24754,elsimeire,1.0,0,1
819,adelheid,1.0,0,1
90184,samada,1.0,0,1
12697,claudiana,0.9958947564844188,0,1
42572,jeine,1.0,0,1
83401,wemille,1.0,0,1
11093,ceciane,1.0,0,1
5234,amelise,1.0,0,1
7299,arieli,0.9902869757174392,0,1
62361,nelceli,1.0,0,1
37156,idejane,1.0,0,1
67240,quecia,1.0,0,1
42756,jenilza,1.0,0,1
86665,jildalva,1.0,0,1
62094,necileide,1.0,0,1
31492,gerlandi,0.75,0,1
99282,odailsa,1.0,0,1
82904,wanne,1.0,0,1
40214,izaldite,1.0,0,1
15491,dalzilene,1.0,0,1
82414,waldiceia,1.0,0,1
100182,jandeli,1.0,0,1
37476,iere,0.603448275862069,0,1
97492,emaniele,1.0,0,1
11320,celna,1.0,0,1
21931,edivirgen,1.0,0,1
88297,oelia,1.0,0,1
46382,joverlandia,1.0,0,1
92316,erenilva,1.0,0,1
35888,hermilene,1.0,0,1
46531,jozilene,1.0,0,1
85994,kimili,1.0,0,1
48583,katriane,1.0,0,1
40514,jacilene,0.9968917285442928,0,1
14983,dadiele,1.0,0,1
63570,nilselia,1.0,0,1
47161,julinar,1.0,0,1
59436,micarla,1.0,0,1
88181,ranili,1.0,0,1
24358,elizamar,0.8986220472440944,0,1
29436,franciaria,1.0,0,1
100578,wuilma,1.0,0,1
40550,jacinira,1.0,0,1
2089,agata,0.9950905054644807,0,1
97961,kellei,1.0,0,1
72826,salvelina,1.0,0,1
82613,walma,1.0,0,1
43569,jhulien,1.0,0,1
15937,darilane,1.0,0,1
61,abelina,1.0,0,1
43055,jescica,1.0,0,1
20790,eda,0.9825970548862116,0,1
26367,erlayne,1.0,0,1
5071,amailde,1.0,0,1
85815,zulene,1.0,0,1
34122,gracinalda,1.0,0,1
20914,edelane,1.0,0,1
53462,lisdete,1.0,0,1
26069,erielda,1.0,0,1
7358,ariluce,1.0,0,1
16332,dayza,1.0,0,1
98568,sile,1.0,0,1
54124,louisi,1.0,0,1
21273,edicleide,0.9769633507853404,0,1
29763,francise,1.0,0,1
25054,emanoeli,0.9785714285714284,0,1
61720,nathale,1.0,0,1
20815,edanir,0.65,0,1
75851,suelma,1.0,0,1
93422,claudicei,1.0,0,1
6869,aquilina,1.0,0,1
84621,yael,1.0,0,1
55061,lulian,1.0,0,1
43031,jeruza,1.0,0,1
28734,fatma,1.0,0,1
95014,gresieli,1.0,0,1
2222,agnailda,1.0,0,1
78444,titiane,1.0,0,1
12158,cioneide,1.0,0,1
49478,kethryn,1.0,0,1
16354,deana,1.0,0,1
49418,ketelin,0.9929032258064516,0,1
47415,juranilde,1.0,0,1
87479,luris,1.0,0,1
11716,cheyene,1.0,0,1
8453,auderiza,1.0,0,1
3269,aldalena,1.0,0,1
11299,celizangela,1.0,0,1
90873,riquelli,1.0,0,1
38496,iracilda,0.9975317348377996,0,1
67099,ponina,1.0,0,1
46802,jucilede,1.0,0,1
3772,aleika,1.0,0,1
37918,ilone,1.0,0,1
78107,themys,1.0,0,1
18158,deyce,1.0,0,1
59722,milenna,1.0,0,1
36023,hetiane,1.0,0,1
3942,alessane,1.0,0,1
97791,slvia,1.0,0,1
60985,nagiba,1.0,0,1
63050,neuzilene,1.0,0,1
52468,leuzirene,1.0,0,1
49450,kethellen,1.0,0,1
47688,justiniana,1.0,0,1
700,adeilda,0.9960813584623996,0,1
13438,clellia,1.0,0,1
43348,jhamily,1.0,0,1
35743,herenita,1.0,0,1
49410,ketany,1.0,0,1
21383,edilaine,0.9957056844342128,0,1
76954,tarciara,1.0,0,1
98326,alelita,1.0,0,1
8640,aurenizia,1.0,0,1
64192,norli,0.7307692307692307,0,1
27010,esterlaine,1.0,0,1
45725,josenida,1.0,0,1
11213,celestiana,1.0,0,1
52397,leudiana,1.0,0,1
54400,luciandra,1.0,0,1
98735,eshily,1.0,0,1
48761,kayza,1.0,0,1
59905,miralene,1.0,0,1
1847,adrieny,1.0,0,1
67364,queti,1.0,0,1
86766,emelize,1.0,0,1
96650,tisuko,1.0,0,1
28741,fausta,1.0,0,1
93516,oselha,1.0,0,1
79124,uli,0.8138297872340425,0,1
35444,hellyda,1.0,0,1
61089,naier,1.0,0,1
20356,drucila,1.0,0,1
37315,idevalda,1.0,0,1
27702,eusita,1.0,0,1
70262,rocicleide,1.0,0,1
36337,hind,1.0,0,1
54688,lucineti,1.0,0,1
76377,tacilla,1.0,0,1
70849,roniclea,1.0,0,1
73028,sandiara,1.0,0,1
73652,selui,1.0,0,1
54138,louracy,1.0,0,1
54074,lorrine,1.0,0,1
12596,claudemara,1.0,0,1
33058,gislaide,1.0,0,1
91594,eleniusa,1.0,0,1
39536,itainar,1.0,0,1
28898,fernanda,0.9941094740227804,0,1
56828,mare,1.0,0,1
49449,kethellem,1.0,0,1
37894,ilmaria,1.0,0,1
91856,rayelen,1.0,0,1
80783,vandernubia,1.0,0,1
84845,yolande,1.0,0,1
37969,ilvana,1.0,0,1
77870,thanielly,1.0,0,1
86599,licina,1.0,0,1
5380,anabete,1.0,0,1
68273,rarine,1.0,0,1
38886,irivane,1.0,0,1
48899,keitlyn,1.0,0,1
72786,saloa,1.0,0,1
37554,ihasmin,1.0,0,1
96892,elisangala,1.0,0,1
20803,edalma,1.0,0,1
99202,izaleia,1.0,0,1
41761,janna,1.0,0,1
74710,silvanya,1.0,0,1
58455,maurila,1.0,0,1
35469,heloara,1.0,0,1
4108,algenira,1.0,0,1
55709,madaleine,1.0,0,1
49301,kerlli,1.0,0,1
93956,janikeli,1.0,0,1
13207,cleidane,1.0,0,1
17267,denieli,1.0,0,1
31270,geovanilda,1.0,0,1
98405,gleivania,1.0,0,1
91840,gisle,1.0,0,1
33894,gleyse,1.0,0,1
45152,jorcina,1.0,0,1
15561,damires,0.9807852965747702,0,1
95653,keicilene,1.0,0,1
100201,mirelene,1.0,0,1
48082,kalu,1.0,0,1
56292,malu,0.9916259595254712,0,1
23955,eliny,1.0,0,1
21708,edinilma,1.0,0,1
6843,apparecida,1.0,0,1
20705,ebi,0.7567567567567568,0,1
22881,elayse,1.0,0,1
4243,alinea,1.0,0,1
28532,fabilla,1.0,0,1
37801,ilenilde,1.0,0,1
47087,juliaria,1.0,0,1
3498,aldete,0.9537512846865364,0,1
21621,edinaira,1.0,0,1
60294,moara,1.0,0,1
16769,delaide,0.9371381306865176,0,1
78434,tisciane,1.0,0,1
89559,brizia,1.0,0,1
5615,anamari,1.0,0,1
40338,izia,1.0,0,1
39600,itamiris,1.0,0,1
19047,dineiva,1.0,0,1
53259,lindovania,1.0,0,1
75106,sirlley,1.0,0,1
94568,teodolinda,1.0,0,1
5714,anatania,1.0,0,1
51577,leidivalda,1.0,0,1
26796,esla,1.0,0,1
6510,anivalda,1.0,0,1
74046,sheliane,1.0,0,1
43139,jesseka,1.0,0,1
74063,shelyda,1.0,0,1
26416,erma,0.8829268292682927,0,1
29020,flabia,1.0,0,1
79242,urssula,1.0,0,1
96627,tomoco,1.0,0,1
5041,amabili,0.989534275248561,0,1
17056,delucia,1.0,0,1
100105,jenildes,1.0,0,1
15098,daielen,1.0,0,1
